,album_name,track_title,track_n,lyric,line
6270,Lover,Death by a Thousand Cuts,10,"My, my, my, my",1
6271,Lover,Death by a Thousand Cuts,10,"My, my, my, my",2
6272,Lover,Death by a Thousand Cuts,10,"My, my, my, my",3
6273,Lover,Death by a Thousand Cuts,10,"My, my, my, my",4
6274,Lover,Death by a Thousand Cuts,10,"My, my, my, my",5
6275,Lover,Death by a Thousand Cuts,10,"My, my, my, my",6
6276,Lover,Death by a Thousand Cuts,10,"My, my, my, my",7
6277,Lover,Death by a Thousand Cuts,10,"My, my, my, my",8
6278,Lover,Death by a Thousand Cuts,10,Saying goodbye is death by a thousand cuts,9
6279,Lover,Death by a Thousand Cuts,10,Flashbacks waking me up,10
6280,Lover,Death by a Thousand Cuts,10,"I get drunk, but it's not enough",11
6281,Lover,Death by a Thousand Cuts,10,’Cause the morning comes and you're not my baby,12
6282,Lover,Death by a Thousand Cuts,10,I look through the windows of this love,13
6283,Lover,Death by a Thousand Cuts,10,Even though we boarded them up,14
6284,Lover,Death by a Thousand Cuts,10,Chandelier's still flickering here,15
6285,Lover,Death by a Thousand Cuts,10,’Cause I can't pretend it's okay when it's not,16
6286,Lover,Death by a Thousand Cuts,10,It's death by a thousand cuts,17
6287,Lover,Death by a Thousand Cuts,10,"I dress to kill my time, I take the long way home",18
6288,Lover,Death by a Thousand Cuts,10,I ask the traffic lights if it'll be alright,19
6289,Lover,Death by a Thousand Cuts,10,"They say, ""I don't know""",20
6290,Lover,Death by a Thousand Cuts,10,And what once was ours is no one's now,21
6291,Lover,Death by a Thousand Cuts,10,"I see you everywhere, the only thing we share",22
6292,Lover,Death by a Thousand Cuts,10,Is this small town,23
6293,Lover,Death by a Thousand Cuts,10,"You said it was a great love, one for the ages",24
6294,Lover,Death by a Thousand Cuts,10,"But if the story’s over, why am I still writing pages?",25
6295,Lover,Death by a Thousand Cuts,10,’Cause saying goodbye is death by a thousand cuts,26
6296,Lover,Death by a Thousand Cuts,10,Flashbacks waking me up,27
6297,Lover,Death by a Thousand Cuts,10,"I get drunk, but it's not enough",28
6298,Lover,Death by a Thousand Cuts,10,’Cause the morning comes and you're not my baby,29
6299,Lover,Death by a Thousand Cuts,10,I look through the windows of this love,30
6300,Lover,Death by a Thousand Cuts,10,Even though we boarded them up,31
6301,Lover,Death by a Thousand Cuts,10,Chandelier's still flickering here,32
6302,Lover,Death by a Thousand Cuts,10,'Cause I can’t pretend it's okay when it's not,33
6303,Lover,Death by a Thousand Cuts,10,It's death by a thousand cuts,34
6304,Lover,Death by a Thousand Cuts,10,"My heart, my hips, my body, my love",35
6305,Lover,Death by a Thousand Cuts,10,Tryna find a part of me that you didn't touch,36
6306,Lover,Death by a Thousand Cuts,10,Gave up on me like I was a bad drug,37
6307,Lover,Death by a Thousand Cuts,10,Now I'm searching for signs in a haunted club,38
6308,Lover,Death by a Thousand Cuts,10,"Our songs, our films, united we stand",39
6309,Lover,Death by a Thousand Cuts,10,"Our country, guess it was a lawless land",40
6310,Lover,Death by a Thousand Cuts,10,Quiet my fears with the touch of your hand,41
6311,Lover,Death by a Thousand Cuts,10,Paper cut stings from our paper-thin plans,42
6312,Lover,Death by a Thousand Cuts,10,"My time, my wine, my spirit, my trust",43
6313,Lover,Death by a Thousand Cuts,10,Tryna find a part of me you didn't take up,44
6314,Lover,Death by a Thousand Cuts,10,"Gave you so much, but it wasn't enough",45
6315,Lover,Death by a Thousand Cuts,10,"But I'll be alright, it's just a thousand cuts",46
6316,Lover,Death by a Thousand Cuts,10,"I get drunk, but it's not enough",47
6317,Lover,Death by a Thousand Cuts,10,'Cause you're not my baby,48
6318,Lover,Death by a Thousand Cuts,10,I look through the windows of this love,49
6319,Lover,Death by a Thousand Cuts,10,Even though we boarded them up,50
6320,Lover,Death by a Thousand Cuts,10,Chandelier's still flickering here,51
6321,Lover,Death by a Thousand Cuts,10,'Cause I can't pretend it's okay when it's not,52
6322,Lover,Death by a Thousand Cuts,10,"No, it's not",53
6323,Lover,Death by a Thousand Cuts,10,It's death by a thousand cuts (You didn't touch),54
6324,Lover,Death by a Thousand Cuts,10,Tryna find a part of me that you didn't touch,55
6325,Lover,Death by a Thousand Cuts,10,"My body, my love, my trust (It's death by a thousand cuts)",56
6326,Lover,Death by a Thousand Cuts,10,"But it wasn't enough, it wasn't enough, no, no",57
6327,Lover,Death by a Thousand Cuts,10,I take the long way home,58
6328,Lover,Death by a Thousand Cuts,10,I ask the traffic lights if it'll be alright,59
6329,Lover,Death by a Thousand Cuts,10,"They say, ""I don't know""",60
6330,Lover,London Boy,11,"We can go driving in, on my scooter",1
6331,Lover,London Boy,11,"Uh, you know, just 'round London",2
6332,Lover,London Boy,11,"Oh, I'd...",3
6333,Lover,London Boy,11,"I love my hometown as much as Motown, I love SoCal",4
6334,Lover,London Boy,11,"And you know I love Springsteen, faded blue jeans, Tennessee whiskey",5
6335,Lover,London Boy,11,"But something happened, I heard him laughing",6
6336,Lover,London Boy,11,I saw the dimples first and then I heard the accent,7
6337,Lover,London Boy,11,They say home is where the heart is,8
6338,Lover,London Boy,11,But that's not where mine lives,9
6339,Lover,London Boy,11,You know I love a London boy,10
6340,Lover,London Boy,11,I enjoy walking Camden Market in the afternoon,11
6341,Lover,London Boy,11,"He likes my American smile, like a child when our eyes meet",12
6342,Lover,London Boy,11,"Darling, I fancy you",13
6343,Lover,London Boy,11,"Took me back to Highgate, met all of his best mates",14
6344,Lover,London Boy,11,So I guess all the rumors are true,15
6345,Lover,London Boy,11,You know I love a London boy,16
6346,Lover,London Boy,11,"Boy, I fancy you (Ooh)",17
6347,Lover,London Boy,11,"And now I love high tea, stories from Uni, and the West End",18
6348,Lover,London Boy,11,"You can find me in the pub, we are watching rugby with his school friends",19
6349,Lover,London Boy,11,"Show me a gray sky, a rainy cab ride",20
6350,Lover,London Boy,11,"Babes, don't threaten me with a good time",21
6351,Lover,London Boy,11,They say home is where the heart is,22
6352,Lover,London Boy,11,"But God, I love the English",23
6353,Lover,London Boy,11,"You know I love a London boy, I enjoy nights in Brixton",24
6354,Lover,London Boy,11,Shoreditch in the afternoon,25
6355,Lover,London Boy,11,"He likes my American smile, like a child when our eyes meet",26
6356,Lover,London Boy,11,"Darling, I fancy you",27
6357,Lover,London Boy,11,"Took me back to Highgate, met all of his best mates",28
6358,Lover,London Boy,11,So I guess all the rumors are true,29
6359,Lover,London Boy,11,You know I love a London boy,30
6360,Lover,London Boy,11,"Boy, I fancy you",31
6361,Lover,London Boy,11,So please show me Hackney,32
6362,Lover,London Boy,11,Doesn't have to be Louis V up on Bond Street,33
6363,Lover,London Boy,11,Just wanna be with you,34
6364,Lover,London Boy,11,Wanna be with you,35
6365,Lover,London Boy,11,"Stick with me, I'm your queen",36
6366,Lover,London Boy,11,Like a Tennessee Stella McCartney on the Heath,37
6367,Lover,London Boy,11,Just wanna be with you (Wanna be with you),38
6368,Lover,London Boy,11,Wanna be with you (Oh),39
6369,Lover,London Boy,11,"You know I love a London boy, I enjoy walking Soho",40
6370,Lover,London Boy,11,Drinking in the afternoon (Yeah),41
6371,Lover,London Boy,11,"He likes my American smile, like a child when our eyes meet",42
6372,Lover,London Boy,11,"Darling, I fancy you (You)",43
6373,Lover,London Boy,11,"Took me back to Highgate, met all of his best mates",44
6374,Lover,London Boy,11,So I guess all the rumors are true (Yeah),45
6375,Lover,London Boy,11,You know I love a London boy (Oh),46
6376,Lover,London Boy,11,"Boy (Oh), I fancy you (I fancy you, ooh)",47
6377,Lover,London Boy,11,So please show me Hackney,48
6378,Lover,London Boy,11,Doesn't have to be Louis V up on Bond Street,49
6379,Lover,London Boy,11,Just wanna be with you,50
6380,Lover,London Boy,11,"I, I, I fancy you",51
6381,Lover,London Boy,11,"Oh whoa, oh, I",52
6382,Lover,London Boy,11,"Stick with me, I'm your queen",53
6383,Lover,London Boy,11,Like a Tennessee Stella McCartney on the Heath,54
6384,Lover,London Boy,11,Just wanna be with you (Ooh),55
6385,Lover,London Boy,11,Wanna be with you,56
6386,Lover,London Boy,11,"I fancy you (Yeah), I fancy you",57
6387,Lover,London Boy,11,"Oh whoa, ah",58
6388,Lover,Soon You’ll Get Better,12,The buttons of my coat were tangled in my hair,1
6389,Lover,Soon You’ll Get Better,12,"In doctor's office lighting, I didn't tell you I was scared",2
6390,Lover,Soon You’ll Get Better,12,That was the first time we were there,3
6391,Lover,Soon You’ll Get Better,12,"Holy orange bottles, each night, I pray to you",4
6392,Lover,Soon You’ll Get Better,12,"Desperate people find faith, so now I pray to Jesus too",5
6393,Lover,Soon You’ll Get Better,12,And I say to you...,6
6394,Lover,Soon You’ll Get Better,12,Ooh-ah,7
6395,Lover,Soon You’ll Get Better,12,"Soon, you'll get better",8
6396,Lover,Soon You’ll Get Better,12,Ooh-ah,9
6397,Lover,Soon You’ll Get Better,12,"Soon, you'll get better",10
6398,Lover,Soon You’ll Get Better,12,Ooh-ah,11
6399,Lover,Soon You’ll Get Better,12,You'll get better soon,12
6400,Lover,Soon You’ll Get Better,12,'Cause you have to,13
6401,Lover,Soon You’ll Get Better,12,I know delusion when I see it in the mirror,14
6402,Lover,Soon You’ll Get Better,12,"You like the nicer nurses, you make the best of a bad deal",15
6403,Lover,Soon You’ll Get Better,12,I just pretend it isn't real,16
6404,Lover,Soon You’ll Get Better,12,"I'll paint the kitchen neon, I'll brighten up the sky",17
6405,Lover,Soon You’ll Get Better,12,"I know I'll never get it, there's not a day that I won't try",18
6406,Lover,Soon You’ll Get Better,12,And I say to you...,19
6407,Lover,Soon You’ll Get Better,12,Ooh-ah,20
6408,Lover,Soon You’ll Get Better,12,"Soon, you'll get better",21
6409,Lover,Soon You’ll Get Better,12,Ooh-ah,22
6410,Lover,Soon You’ll Get Better,12,"Soon, you'll get better",23
6411,Lover,Soon You’ll Get Better,12,Ooh-ah,24
6412,Lover,Soon You’ll Get Better,12,You'll get better soon,25
6413,Lover,Soon You’ll Get Better,12,'Cause you have to,26
6414,Lover,Soon You’ll Get Better,12,And I hate to make this all about me,27
6415,Lover,Soon You’ll Get Better,12,But who am I supposed to talk to?,28
6416,Lover,Soon You’ll Get Better,12,What am I supposed to do,29
6417,Lover,Soon You’ll Get Better,12,If there's no you?,30
6418,Lover,Soon You’ll Get Better,12,"This won't go back to normal, if it ever was",31
6419,Lover,Soon You’ll Get Better,12,"It's been years of hoping, and I keep saying it because",32
6420,Lover,Soon You’ll Get Better,12,'Cause I have to,33
6421,Lover,Soon You’ll Get Better,12,Ooh-ah,34
6422,Lover,Soon You’ll Get Better,12,You'll get better,35
6423,Lover,Soon You’ll Get Better,12,Ooh-ah,36
6424,Lover,Soon You’ll Get Better,12,"Soon, you'll get better",37
6425,Lover,Soon You’ll Get Better,12,Ooh-ah,38
6426,Lover,Soon You’ll Get Better,12,You'll get better soon,39
6427,Lover,Soon You’ll Get Better,12,Ooh-ah,40
6428,Lover,Soon You’ll Get Better,12,"Soon, you'll get better",41
6429,Lover,Soon You’ll Get Better,12,Ooh-ah,42
6430,Lover,Soon You’ll Get Better,12,"Soon, you'll get better",43
6431,Lover,Soon You’ll Get Better,12,Ooh-ah,44
6432,Lover,Soon You’ll Get Better,12,You'll get better soon,45
6433,Lover,Soon You’ll Get Better,12,Cause you have to,46
6434,Lover,False God,13,We were crazy to think,1
6435,Lover,False God,13,Crazy to think that this could work,2
6436,Lover,False God,13,Remember how I said I'd die for you?,3
6437,Lover,False God,13,We were stupid to jump,4
6438,Lover,False God,13,In the ocean separating us,5
6439,Lover,False God,13,Remember how I’d fly to you?,6
6440,Lover,False God,13,And I can't talk to you when you're like this,7
6441,Lover,False God,13,Staring out the window like I’m not your favorite town,8
6442,Lover,False God,13,I'm New York City,9
6443,Lover,False God,13,"I still do it for you, babe",10
6444,Lover,False God,13,They all warned us about times like this,11
6445,Lover,False God,13,They say the road gets hard and you get lost,12
6446,Lover,False God,13,"When you're led by blind faith, blind faith",13
6447,Lover,False God,13,But we might just get away with it,14
6448,Lover,False God,13,Religion's in your lips,15
6449,Lover,False God,13,Even if it's a false god,16
6450,Lover,False God,13,We'd still worship,17
6451,Lover,False God,13,We might just get away with it,18
6452,Lover,False God,13,The altar is my hips,19
6453,Lover,False God,13,Even if it's a false god,20
6454,Lover,False God,13,We'd still worship this love,21
6455,Lover,False God,13,We’d still worship this love,22
6456,Lover,False God,13,We’d still worship this love,23
6457,Lover,False God,13,I know heaven's a thing,24
6458,Lover,False God,13,"I go there when you touch me, honey",25
6459,Lover,False God,13,Hell is when I fight with you,26
6460,Lover,False God,13,But we can patch it up good,27
6461,Lover,False God,13,Make confessions and we’re begging for forgiveness,28
6462,Lover,False God,13,Got the wine for you,29
6463,Lover,False God,13,And you can't talk to me when I'm like this,30
6464,Lover,False God,13,Daring you to leave me just so I can try and scare you,31
6465,Lover,False God,13,You're the West Village,32
6466,Lover,False God,13,"You still do it for me, babe",33
6467,Lover,False God,13,They all warned us about times like this,34
6468,Lover,False God,13,They say the road gets hard and you get lost,35
6469,Lover,False God,13,"When you’re led by blind faith, blind faith",36
6470,Lover,False God,13,But we might just get away with it,37
6471,Lover,False God,13,Religion's in your lips,38
6472,Lover,False God,13,Even if it's a false god,39
6473,Lover,False God,13,We'd still worship,40
6474,Lover,False God,13,We might just get away with it,41
6475,Lover,False God,13,The altar is my hips,42
6476,Lover,False God,13,Even if it's a false god,43
6477,Lover,False God,13,We'd still worship this love,44
6478,Lover,False God,13,We'd still worship this love,45
6479,Lover,False God,13,"We'd still worship this love, ah",46
6480,Lover,False God,13,Still worship this love,47
6481,Lover,False God,13,Even if it's a false god,48
6482,Lover,False God,13,Even if it's a false god,49
6483,Lover,False God,13,Still worship this love,50
6484,Lover,You Need To Calm Down,14,You are somebody that I don't know,1
6485,Lover,You Need To Calm Down,14,But you're takin' shots at me like it's Patrón,2
6486,Lover,You Need To Calm Down,14,"And I'm just like, damn, it's 7 AM",3
6487,Lover,You Need To Calm Down,14,"Say it in the street, that's a knock-out",4
6488,Lover,You Need To Calm Down,14,"But you say it in a Tweet, that's a cop-out",5
6489,Lover,You Need To Calm Down,14,"And I'm just like, ""Hey, are you okay?""",6
6490,Lover,You Need To Calm Down,14,And I ain't tryna mess with your self-expression,7
6491,Lover,You Need To Calm Down,14,But I've learned a lesson that stressin' and obsessin' 'bout somebody else is no fun,8
